sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
AMA-BI-40-XTRASLIM,Amantii,BI-40-XTRASLIM,Amantii 40 Inch Panorama Extra Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-40-xtraslim.html,https://www.efireplacestore.com/images/Icon_Image/amantii-40-inch-panorama-extra-slim-built-in-electric-fireplace-with-black-surround-90.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-88-LUMINA,Amantii,SYM-88-LUMINA,Amantii 88 Inch Symmetry Lumina Wall-Mounted or Built-In Linear Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-88-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-WM-34,Remii,WM-34,Remii 33 Inch WM Smart Indoor/Outdoor Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/rem-wm-34.html,https://www.efireplacestore.com/images/Icon_Image/sym34-birch-yellow-flame_1036-1200-1723231656_4296.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-50-SLIM-OD,Amantii,BI-50-SLIM-OD,Amantii 50 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-50-slim-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-50-slim-od_main-1761148380_0369.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-48,Amantii,TRD-48,Amantii 48 Inch Traditional Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-48.html,https://www.efireplacestore.com/images/Icon_Image/amantii-48-traditional-series-electric-fireplace-78.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100,Amantii,SYM-100,Amantii 100 Inch Symmetry Smart Electric Wall Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100.html,https://www.efireplacestore.com/images/Icon_Image/amantii-symmetry-series-100-electric-glass-fireplace-78.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-60-XTRASLIM,Amantii,BI-60-XTRASLIM,Amantii 60 Inch Panorama Extra Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-60-xtraslim.html,https://www.efireplacestore.com/images/Icon_Image/bi-60-xtraslim-1761148926_7887.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-BESPOKE,Amantii,SYM-50-BESPOKE,Amantii 50 Inch Symmetry Bespoke Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-bespoke.html,https://www.efireplacestore.com/images/Icon_Image/amantii-50-inch-bespoke-symmetry-electric-fireplace-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-30,Amantii,TRD-30,Amantii 30 Inch Traditional Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-30.html,https://www.efireplacestore.com/images/Icon_Image/amantii-26-traditional-series-electric-fireplace-109.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-88-XT,Amantii,SYM-88-XT,Amantii 88 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-88-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-symmetry-series-60-extra-tall-electric-glass-fireplace-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-38,Amantii,TRD-38,Amantii 38 Inch Traditional Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-38.html,https://www.efireplacestore.com/images/Icon_Image/amantii-38-traditional-series-electric-fireplace-89.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-44,Amantii,TRD-44,Amantii 44 Inch Traditional Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-44.html,https://www.efireplacestore.com/images/Icon_Image/amantii-44-traditional-series-electric-fireplace-81.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-60-BESPOKE,Amantii,SYM-60-BESPOKE,Amantii 60 Inch Symmetry Bespoke Smart Electric Linear Wall Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-60-bespoke.html,https://www.efireplacestore.com/images/Icon_Image/amantii-60-inch-bespoke-symmetry-electric-fireplace-57.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-60-SLIM-OD,Amantii,BI-60-SLIM-OD,Amantii 60 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-60-slim-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-60-slim-od-1761149128_6234.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-30-XTRASLIM,Amantii,BI-30-XTRASLIM,Amantii 30 Inch Panorama Extra Slim Built-In Electric Linear Fireplace with Black Surround,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-30-xtraslim.html,https://www.efireplacestore.com/images/Icon_Image/amantii-30-inch-panorama-extra-slim-built-in-electric-fireplace-with-black-surround-110.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-34-XT,Amantii,SYM-34-XT,Amantii 34 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-34-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-symmetry-series-34-extra-tall-electric-glass-fireplace-71.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-88-SLIM-OD,Amantii,BI-88-SLIM-OD,Amantii 88 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-88-slim-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-88-slim-od_main-1761148195_5641.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-72-DEEP-OD,Amantii,BI-72-DEEP-OD,Amantii 72 Inch Panorama Deep Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-72-deep-od.html,https://www.efireplacestore.com/images/Icon_Image/amantii-50-inch-panorama-slim-built-in-electric-fireplace-with-black-surround-92.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-50-DEEP-OD,Amantii,BI-50-DEEP-OD,Amantii 50 Inch Panorama Deep Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-50-deep-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-50-deep-od-1761149394_4.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-88-DEEP-OD,Amantii,BI-88-DEEP-OD,Amantii 88 Inch Panorama Deep Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-88-deep-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-88-deep-od-1761148767_4105.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-60-DEEP-OD,Amantii,BI-60-DEEP-OD,Amantii 60 Inch Panorama Deep Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-60-deep-od.html,https://www.efireplacestore.com/images/Icon_Image/amantii-60-inch-panorama-deep-built-in-electric-fireplace-with-black-surround-81.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-XT,Amantii,SYM-50-XT,Amantii 50 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-xt.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-xt-1761150037_7124.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-72-SLIM-OD,Amantii,BI-72-SLIM-OD,Amantii 72 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-72-slim-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-72-slim-od-1761149281_8646.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-100-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 100 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/ama-sym-100-bespoke-design-media-birch-10pce-1761152596_5636.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-26,Amantii,TRD-26,Amantii 26 Inch Traditional Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-26.html,https://www.efireplacestore.com/images/Icon_Image/amantii-26-traditional-series-electric-fireplace-109.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-34-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-34-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 33 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-34-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/sym_34_bespoke_1-1717516420_146.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-34-LUMINA,Amantii,SYM-34-LUMINA,Amantii 34 Inch Symmetry Lumina Wall-Mounted and Built-In Linear Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-34-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-LUMINA,Amantii,SYM-50-LUMINA,Amantii 50 Inch Symmetry Lumina Wall-Mounted and Built-In Linear Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-72-TRU-VIEW-XL,Amantii,72-TRU-VIEW-XL,Amantii 72 Inch Tru-View XL Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-72-tru-view-xl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-72-inch-3-sided-bay-front-electric-fireplace-90.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-60-TRU-VIEW-XL,Amantii,60-TRU-VIEW-XL,Amantii 60 Inch Tru-View XL Built-In Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-60-tru-view-xl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-60-inch-3-sided-bay-front-electric-fireplace-104.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-42-LUMINA,Amantii,SYM-42-LUMINA,Amantii 42 Inch Symmetry Lumina Wall-Mounted or Built-In Linear Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-42-lumina.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-lumina-1761154012_9347.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100-XT,Amantii,SYM-100-XT,Amantii 100 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-symmetry-series-100-extra-tall-electric-glass-fireplace-67.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-88-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-88-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 89 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-88-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/sym-88-bespoke_1-1717517808_8005.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-88-DEEP-XT,Amantii,BI-88-DEEP-XT,Amantii 88 Inch Panorama Extra Tall Deep Built-In Smart Electric Linear Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-88-deep-xt.html,https://www.efireplacestore.com/images/Icon_Image/amantii-88-inch-panorama-extra-tall-deep-built-in-electric-fireplace-with-black-surround-79.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-42-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-42-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 43 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,outdoor-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-42-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/ama-sym-42-bespoke-design-media-birch-10pce-1761152778_6444.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
