sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
CUI-VFP36SP32EN,Empire,VFP36SP32EN,Empire 36 Inch Vail Premium Vent Free Natural Gas See-Through Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp36sp32en.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP36FP31N,Empire,DVP36FP31N,Empire DVP36FP31N Tahoe Premium Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp36fp31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-VFD26FP30LP,Empire,VFD26FP30LP,Empire 26 Inch Vail Vent Free Propane Gas Fireplace - 20 - 000 BTU,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfd26fp30lp.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-VFP24FP30L10,Empire,VFP24FP30L10,Empire 24 Inch Vail Vent Free Gas Fireplace - 10 - 000 BTU,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp24fp30l10.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP42FP31N,Empire,DVP42FP31N,Empire DVP42FP31N Tahoe Premium Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp42fp31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRC2033TEN,Superior,DRC2033TEN,Superior DRC2033 Merit Series 33 Inch Top Vent Contemporary Fireplace with Fire Glass - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drc2033ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL2035TEN,Superior,DRL2035TEN,Superior 35 Inch DRL2000 Series Contemporary Direct Vent Linear Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl2035ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCD36FP71N,Empire,DVCD36FP71N,Empire 36 Inch Deluxe Tahoe Clean-Face Direct Vent Fireplace with Blower - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvcd36fp71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPC20IN33N,Empire,VFPC20IN33N,Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfpc20in33n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFPA32BP71LN,Empire,VFPA32BP71LN,Empire 32 Inch Vail Vent Free Gas Fireplace with Blower - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfpa32bp71ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC28IN72N,Empire,VFLC28IN72N,Empire 31 Inch Loft Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vflc28in72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCD32FP71N,Empire,DVCD32FP71N,Empire 32 Inch Deluxe Tahoe Clean-Face Direct Vent Fireplace with Blower - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvcd32fp71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL3535TEN,Superior,DRL3535TEN,Superior 35 Inch DRL3500 Series Contemporary Linear Direct Vent Natural Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl3535ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLB60SP90N,Empire,VFLB60SP90N,Empire 60 Inch Boulevard Linear See-Through Vent Free Gas Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vflb60sp90n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVL36BP30N,Empire,DVL36BP30N,Empire 36 Inch Loft Direct Vent Gas Fireplace - Millivolt,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvl36bp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMC22UH-VFP24FP30L10N,Empire,EMC22UH-VFP24FP30L10N,Empire Corner Mantel and Vail 24 Inch Vent Free Gas Fireplace - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-emc22uh-vfp24fp30l10n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-VFD32FB2MF,Empire,EMBC1SUH-VFD32FB2MF,Empire Breckenridge 32 Inch Deluxe Vent Free Gas Corner Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-vfd32fb2mf.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMC22UH-VFP24FP70L10N,Empire,EMC22UH-VFP24FP70L10N,Empire Corner Mantel and Vail 24 Inch Vent Free Gas Fireplace - IPI Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-emc22uh-vfp24fp70l10n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT3535DEN-E,Superior,DRT3535DEN-E,Superior 35 Inch DRT3500 Direct Vent Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt3535den-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-DVD32FP30N,Empire,EMBC1SUH-DVD32FP30N,Empire Corner Mantel and Tahoe Deluxe 32 Inch Direct Vent Fireplace - Millivolt Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-dvd32fp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
