sku,brand,category_file,product_name,source_page,source_image_url,local_url,bytes,sha1
DIM-GDS23L8-1904GB,Dimplex,electric-fireplaces-scraped.json,Dimplex Xavier Media Console with Electric Fireplace Package,https://www.efireplacestore.com/dim-gds23l8-1904gb.html,https://www.efireplacestore.com/images/dimplex-xavier-media-console-with-electric-fireplace-package-39_193079.webp,/products-upgraded/electric-fireplaces/dim-gds23l8-1904gb.webp,38876,c3301963b710d60229991261a6d728ee63b71522
REM-CLASSIC-SLIM-33,Remii,electric-fireplaces-scraped.json,Remii Classic Slim 33 Smart Electric Fireplace,https://www.efireplacestore.com/rem-classic-slim-33.html,https://www.efireplacestore.com/images/mg_7704-scaled-1-1722609531_3338_591843.webp,/products-upgraded/electric-fireplaces/rem-classic-slim-33.webp,21742,c925629c96ec7d7157e7da2ae2b2a4d5d65fdd5f
MDF-WMC-68LPM-RTF-LPM-6816,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 68 Inch Landscape Pro Bay Front Electric Fireplace with RTF Wall-Mount Cabinet,https://www.efireplacestore.com/mdf-wmc-68lpm-rtf-lpm-6816.html,https://www.efireplacestore.com/images/modern-flames-68-inch-multisided-landscape-pro-electric-fireplace-and-ready-to-finish-premium-wall-mounted-cabinet-51_349682.webp,/products-upgraded/electric-fireplaces/mdf-wmc-68lpm-rtf-lpm-6816.webp,29628,6a785dc783974b61d8c225463e072067b3671dc5
MDF-SPM-4226,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 42 Inch Sedona Pro Bay Front Peninsula Electric Fireplace,https://www.efireplacestore.com/mdf-spm-4226.html,https://www.efireplacestore.com/images/modern-flames-42-inch-sedona-pro-built-in-flush-mount-electric-fireplaces-71_409423.webp,/products-upgraded/electric-fireplaces/mdf-spm-4226.webp,34430,e01dbd602e9f9f9c89db8a404b24a8362ad4d4b0
SPF-SF-OD43,Simplifire,electric-fireplaces-scraped.json,Simplifire 43 Inch Forum Outdoor Linear Electric Fireplace,https://www.efireplacestore.com/spf-sf-od43.html,https://www.efireplacestore.com/images/simplifire-43-inch-forum-outdoor-linear-electric-fireplace-1_436630.webp,/products-upgraded/electric-fireplaces/spf-sf-od43.webp,9114,e717ea26a543752c2385ab0f6579bffb12369906
SPF-SF-SCN43,Simplifire,electric-fireplaces-scraped.json,Simplifire 43 Inch Scion Linear Electric Fireplace,https://www.efireplacestore.com/spf-sf-scn43.html,https://www.efireplacestore.com/images/scion-1755036260_4003_636252.webp,/products-upgraded/electric-fireplaces/spf-sf-scn43.webp,61266,2b9a87a09d73ec3798de1717704af2f07b8029db
MDF-OR60-MULTI,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 60 Inch Orion Bay Front Electric Wall Fireplace,https://www.efireplacestore.com/mdf-or60-multi.html,https://www.efireplacestore.com/images/modern-flames-52-inch-orion-multi-heliovision-electric-fireplace-56_410483.webp,/products-upgraded/electric-fireplaces/mdf-or60-multi.webp,36502,000d2d04d8681c6fe17156c0ff98716fe51d53a2
AMA-SYM-88-XT,Amantii,electric-fireplaces-scraped.json,Amantii 88 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-sym-88-xt.html,https://www.efireplacestore.com/images/amantii-50-inch-symmetry-series-extra-tall-electric-glass-fireplace-11_177114.webp,/products-upgraded/electric-fireplaces/ama-sym-88-xt.webp,51604,eadcb9c8f7e3219ff68263805c21be8d81853972
MDF-OR26-TRAD,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 26 Inch Orion Traditional Virtual Electric Fireplace,https://www.efireplacestore.com/mdf-or26-trad.html,https://www.efireplacestore.com/images/1Ws4heSjbeVihk0yLlFySM2FjGICwiIep_642547.webp,/products-upgraded/electric-fireplaces/mdf-or26-trad.webp,31134,066cf6a93cc992bafcbbf440a9201e86a6f399c2
MDF-OR36-TRAD,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 36 Inch Orion Traditional Virtual Electric Fireplace,https://www.efireplacestore.com/mdf-or36-trad.html,https://www.efireplacestore.com/images/1Ws4heSjbeVihk0yLlFySM2FjGICwiIep_642547.webp,/products-upgraded/electric-fireplaces/mdf-or36-trad.webp,31134,066cf6a93cc992bafcbbf440a9201e86a6f399c2
MDF-OR30-TRAD,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 30 Inch Orion Traditional Virtual Electric Fireplace,https://www.efireplacestore.com/mdf-or30-trad.html,https://www.efireplacestore.com/images/1Ws4heSjbeVihk0yLlFySM2FjGICwiIep_642547.webp,/products-upgraded/electric-fireplaces/mdf-or30-trad.webp,31134,066cf6a93cc992bafcbbf440a9201e86a6f399c2
DIM-500003155,Dimplex,electric-fireplaces-scraped.json,Dimplex 100 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,https://www.efireplacestore.com/dim-500003155.html,https://www.efireplacestore.com/images/ultra_100_1-1746472925_1875_615586.webp,/products-upgraded/electric-fireplaces/dim-500003155.webp,34084,9c5d1bff5f41252b85dc07d5479eaec9206d2db2
AMA-AMA-TRV-75-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,electric-fireplaces-scraped.json,Amantii 77 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,https://www.efireplacestore.com/ama-ama-trv-75-bespoke-design-media-14pce.html,https://www.efireplacestore.com/images/trv_bespoke_1-1721074620_1759_589941.webp,/products-upgraded/electric-fireplaces/ama-ama-trv-75-bespoke-design-media-14pce.webp,32312,546665858586930d98e1df994e49048dee8f7c92
AMA-AMA-TRV-55-BESPOKE-DESIGN-MEDIA-14PCE,Amantii,electric-fireplaces-scraped.json,Amantii 57 Inch Tru View Bespoke Built-In 3-Sided Linear Electric Fireplace,https://www.efireplacestore.com/ama-ama-trv-55-bespoke-design-media-14pce.html,https://www.efireplacestore.com/images/trv_bespoke_1-1721074620_1759_589941.webp,/products-upgraded/electric-fireplaces/ama-ama-trv-55-bespoke-design-media-14pce.webp,32312,546665858586930d98e1df994e49048dee8f7c92
AMA-SYM-74-XT-BESPOKE-DESIGN-MEDIA-BIRCH-15PCE,Amantii,electric-fireplaces-scraped.json,Amantii Symmetry Bespoke Xtra Tall 75 Inch Wall Mount Electric Fireplace,https://www.efireplacestore.com/ama-sym-74-xt-bespoke-design-media-birch-15pce.html,https://www.efireplacestore.com/images/sym-xt_bespoke-1721767593_1998_590655.webp,/products-upgraded/electric-fireplaces/ama-sym-74-xt-bespoke-design-media-birch-15pce.webp,36076,9e6c4ecfe39ca85c168b283050a7b49cd58657c5
AMA-BI-50-DEEP-XT-DESIGN-MEDIA-14PCE,Amantii,electric-fireplaces-scraped.json,Amantii 50 Inch Panorama Extra Tall Smart Linear Electric Fireplace,https://www.efireplacestore.com/ama-bi-50-deep-xt-design-media-14pce.html,https://www.efireplacestore.com/images/panorama_deep_xt_40_main-1714578507_1404_580020.webp,/products-upgraded/electric-fireplaces/ama-bi-50-deep-xt-design-media-14pce.webp,37126,bc0359b97999190668694551043c8774d72d0db5
AMA-TRD-38,Amantii,electric-fireplaces-scraped.json,Amantii 38 Inch Traditional Built-In Smart Electric Fireplace,https://www.efireplacestore.com/ama-trd-38.html,https://www.efireplacestore.com/images/amantii-38-traditional-series-electric-fireplace-89_152528.webp,/products-upgraded/electric-fireplaces/ama-trd-38.webp,41136,1988f0cd2a8d43ee158328bd4c7abcc7fe452830
DIM-500002574,Dimplex,electric-fireplaces-scraped.json,Dimplex 60 Inch Ignite Evolve Built-In Linear Electric Fireplace,https://www.efireplacestore.com/dim-500002574.html,https://www.efireplacestore.com/images/dimplex-100-inch-ignite-evolve-built-in-linear-electric-fireplace-1_437671.webp,/products-upgraded/electric-fireplaces/dim-500002574.webp,10272,a12438c412709fe23bf2545483b6f9e7444cb427
DIM-SIL72,Dimplex,electric-fireplaces-scraped.json,Dimplex 72 Inch Sierra Linear Electric Wall Mounted Fireplace,https://www.efireplacestore.com/dim-sil72.html,https://www.efireplacestore.com/images/dimplex-72-inch-sierra-linear-electric-fireplace-30_193003.webp,/products-upgraded/electric-fireplaces/dim-sil72.webp,19954,bdc92fa0460419886956a445817abb9fbf7f62cb
REM-102765-XS,Remii,electric-fireplaces-scraped.json,Remii 65 Inch Extra Slim Electric Linear Fireplace,https://www.efireplacestore.com/rem-102765-xs.html,https://www.efireplacestore.com/images/remii-extra-slim-65-electric-fireplace-60_213616.webp,/products-upgraded/electric-fireplaces/rem-102765-xs.webp,28726,a0492adf24bef1c7233d05085ce0f0c74135dc0b
MDF-CEF-60B,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 60 Inch Challenger Electric Wall Mounted Fireplace,https://www.efireplacestore.com/mdf-cef-60b.html,https://www.efireplacestore.com/images/modern-flames-60-inch-challenger-recessed-electric-fireplace-56_322823.webp,/products-upgraded/electric-fireplaces/mdf-cef-60b.webp,95948,2f1f09a764111a046dd013d8d59e4e1f7b5c247e
DPX-VF2927L,Dimplex,electric-fireplaces-scraped.json,Dimplex 30 Inch Opti-V Solo Linear Electric Fireplace,https://www.efireplacestore.com/dpx-vf2927l.html,https://www.efireplacestore.com/images/dimplex-vf2927l-opti-v-solo-wall-mounted-electric-fireplace-82_193074.webp,/products-upgraded/electric-fireplaces/dpx-vf2927l.webp,25770,6e0812f8a80ec427319bc6dea974926e982cd66c
DIM-GDS28L8-1924SK,Dimplex,electric-fireplaces-scraped.json,Dimplex Royce Mantel with Electric Fireplace Package,https://www.efireplacestore.com/dim-gds28l8-1924sk.html,https://www.efireplacestore.com/images/dimplex-royce-mantel-with-electric-fireplace-package-39_193071.webp,/products-upgraded/electric-fireplaces/dim-gds28l8-1924sk.webp,37026,d23db056c2d457f206898eb85d76aeed1326dd08
AMA-TRD-30-XS,Amantii,electric-fireplaces-scraped.json,Amantii 30 Inch Traditional Extra Slim Built-In Smart Electric Fireplace,https://www.efireplacestore.com/ama-trd-30-xs.html,https://www.efireplacestore.com/images/amantii-30-inch-traditional-xtraslim-electric-fireplace-insert-56_189860.webp,/products-upgraded/electric-fireplaces/ama-trd-30-xs.webp,28088,f20d384ac2105c69bd57f3429999cd9e74cac63b
MDF-SPS-74B,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 74 Inch Spectrum Slimline Electric Linear Fireplace,https://www.efireplacestore.com/mdf-sps-74b.html,https://www.efireplacestore.com/images/modern-flames-74-inch-spectrum-slimline-electric-wall-mounted-fireplace-15_306549.webp,/products-upgraded/electric-fireplaces/mdf-sps-74b.webp,18106,3060ea9e38358e33e021fd8a598edcec8557e601
MDF-RS-5435,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 52 Inch Redstone Electric Fireplace,https://www.efireplacestore.com/mdf-rs-5435.html,https://www.efireplacestore.com/images/modern-flames-54-inch-redstone-traditional-electric-fireplace-46_322818.webp,/products-upgraded/electric-fireplaces/mdf-rs-5435.webp,98078,bd957c9ba3e3fe72870292f60c2c7171ddd45951
AMA-TRD-44,Amantii,electric-fireplaces-scraped.json,Amantii 44 Inch Traditional Built-In Smart Electric Fireplace,https://www.efireplacestore.com/ama-trd-44.html,https://www.efireplacestore.com/images/amantii-44-traditional-series-electric-fireplace-81_178103.webp,/products-upgraded/electric-fireplaces/ama-trd-44.webp,37886,a88ef57d981c0a052f9ce4331f426eeba9cd76b3
AMA-SYM-60-BESPOKE,Amantii,electric-fireplaces-scraped.json,Amantii 60 Inch Symmetry Bespoke Smart Electric Linear Wall Fireplace,https://www.efireplacestore.com/ama-sym-60-bespoke.html,https://www.efireplacestore.com/images/amantii-60-inch-bespoke-symmetry-electric-fireplace-57_189910.webp,/products-upgraded/electric-fireplaces/ama-sym-60-bespoke.webp,25592,6ddf485719fbfff32470440582f87ac0755bb82a
AMA-BI-60-SLIM-OD,Amantii,electric-fireplaces-scraped.json,Amantii 60 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-bi-60-slim-od.html,https://www.efireplacestore.com/images/bi-60-slim-od-1761149128_6234_656353.webp,/products-upgraded/electric-fireplaces/ama-bi-60-slim-od.webp,26462,d10ce527aea29edcc405db3eb3473a65d17df10d
MDF-OR60-SLIM,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 60 Inch Orion Slim Electric Wall Fireplace,https://www.efireplacestore.com/mdf-or60-slim.html,https://www.efireplacestore.com/images/modern-flames-100-inch-orion-bay-front-electric-fireplace-7_409413.webp,/products-upgraded/electric-fireplaces/mdf-or60-slim.webp,39972,aee5930c93120ba847d310c66934775c8317f364
MDF-LPS-8014,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 80 Inch Landscape Pro Slim Electric Linear Fireplace,https://www.efireplacestore.com/mdf-lps-8014.html,https://www.efireplacestore.com/images/modern-flames-68-inch-landscape-pro-slim-built-in-electric-linear-fireplace-6_399159.webp,/products-upgraded/electric-fireplaces/mdf-lps-8014.webp,11564,62f627658ec058c8d3573eca99da8507006e1b4c
AMA-72-TRV-XT-XL,Amantii,electric-fireplaces-scraped.json,Amantii 72 Inch Tru-View Extra Tall XL Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-72-trv-xt-xl.html,https://www.efireplacestore.com/images/amantii-72-3-sided-tru-view-xt-glass-fireplace-62_189922.webp,/products-upgraded/electric-fireplaces/ama-72-trv-xt-xl.webp,30758,6d3e1e1dd9eb143a88d8ec4b989336c065132034
AMA-BI-30-XTRASLIM,Amantii,electric-fireplaces-scraped.json,Amantii 30 Inch Panorama Extra Slim Built-In Electric Linear Fireplace with Black Surround,https://www.efireplacestore.com/ama-bi-30-xtraslim.html,https://www.efireplacestore.com/images/amantii-30-inch-panorama-extra-slim-built-in-electric-fireplace-with-black-surround-110_189858.webp,/products-upgraded/electric-fireplaces/ama-bi-30-xtraslim.webp,14048,02a5cd2dd1a53f980e18f35d27165eb627c856a4
AMA-TRD-33-XS,Amantii,electric-fireplaces-scraped.json,Amantii 33 Inch Traditional Extra Slim Built-In Smart Electric Fireplace,https://www.efireplacestore.com/ama-trd-33-xs.html,https://www.efireplacestore.com/images/amantii-33-inch-traditional-xtraslim-electric-fireplace-insert-50_189864.webp,/products-upgraded/electric-fireplaces/ama-trd-33-xs.webp,32536,8a6471b89a23a0db7746f22111019b12fb682b32
DIM-SWM4220,Dimplex,electric-fireplaces-scraped.json,Dimplex 42 Inch Winslow Linear Electric Wall Mounted Fireplace,https://www.efireplacestore.com/dim-swm4220.html,https://www.efireplacestore.com/images/dimplex-42-inch-winslow-linear-electric-fireplace-30_192988.webp,/products-upgraded/electric-fireplaces/dim-swm4220.webp,18030,826982b0169a4bab6eebcecd2356fb83f0fe0029
AMA-SYM-34-XT,Amantii,electric-fireplaces-scraped.json,Amantii 34 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-sym-34-xt.html,https://www.efireplacestore.com/images/amantii-symmetry-series-34-extra-tall-electric-glass-fireplace-71_152531.webp,/products-upgraded/electric-fireplaces/ama-sym-34-xt.webp,16734,b8e2a00b58011a1f7b9c998bb7fb0763e9791c23
AMA-30-TRV-SLIM,Amantii,electric-fireplaces-scraped.json,Amantii 30 Inch Tru-View Slim Built-In Smart Electric Linear Peninsula Fireplace,https://www.efireplacestore.com/ama-30-trv-slim.html,https://www.efireplacestore.com/images/amantii-30-3-sided-tru-view-slim-glass-fireplace-68_189856.webp,/products-upgraded/electric-fireplaces/ama-30-trv-slim.webp,12354,8fe4929e48b408b514a39cf49df9a43f6b1d8837
REM-102745-XT,Remii,electric-fireplaces-scraped.json,Remii 45 Inch Extra Tall Electric Linear Fireplace,https://www.efireplacestore.com/rem-102745-xt.html,https://www.efireplacestore.com/images/img-2367442_304847.webp,/products-upgraded/electric-fireplaces/rem-102745-xt.webp,144568,21bf75aa6745ce43d119b056f592baf90de52022
AMA-WM-FML-34-4023-STL,Amantii,electric-fireplaces-scraped.json,Amantii 34 Inch Wall or Flush Mount Smart Electric Fireplace with Steel Surround,https://www.efireplacestore.com/ama-wm-fml-34-4023-stl.html,https://www.efireplacestore.com/images/amantii-34-inch-fire-ice-electric-fireplace-with-black-steel-surround-and-log-set-69_189868.webp,/products-upgraded/electric-fireplaces/ama-wm-fml-34-4023-stl.webp,8170,6b75b0ce3ad537fdfa2b48b2a97d75be4d82e716
AMA-BI-88-SLIM-OD,Amantii,electric-fireplaces-scraped.json,Amantii 88 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-bi-88-slim-od.html,https://www.efireplacestore.com/images/bi-88-slim-od_main-1761148195_5641_656333.webp,/products-upgraded/electric-fireplaces/ama-bi-88-slim-od.webp,17262,ad7590f425f3a86dd61f5ac0ea95d2360c1b38b7
AMA-BI-72-DEEP-OD,Amantii,electric-fireplaces-scraped.json,Amantii 72 Inch Panorama Deep Built-In Smart Electric Linear Fireplace,https://www.efireplacestore.com/ama-bi-72-deep-od.html,https://www.efireplacestore.com/images/amantii-50-inch-panorama-slim-built-in-electric-fireplace-with-black-surround-92_189903.webp,/products-upgraded/electric-fireplaces/ama-bi-72-deep-od.webp,14844,87f1af5b8b5bf9b9175827ec07877d14cd1b20c0
MDF-LPM-4416,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 44 Inch Landscape Pro Bay Front Peninsula Electric Fireplace,https://www.efireplacestore.com/mdf-lpm-4416.html,https://www.efireplacestore.com/images/modern-flames-44-multi-sided-landscape-pro-built-in-electric-fireplaces-104_322813.webp,/products-upgraded/electric-fireplaces/mdf-lpm-4416.webp,35510,af8e20dcd8fd7b862192ba3a772042ffcc1872be
MDF-LPS-6814,Modern Flames,electric-fireplaces-scraped.json,Modern Flames 68 Inch Landscape Pro Slim Electric Linear Fireplace,https://www.efireplacestore.com/mdf-lps-6814.html,https://www.efireplacestore.com/images/modern-flames-68-inch-landscape-pro-slim-built-in-electric-linear-fireplace-8_306547.webp,/products-upgraded/electric-fireplaces/mdf-lps-6814.webp,132684,3a563c4d3a557fd13d2d7987e4357fa2e442f4d2
AMA-WM-BI-2428-VLR-BG,Amantii,electric-fireplaces-scraped.json,Amantii 24 Inch Wall and Corner Mount Electric Fireplace with Glass Surround,https://www.efireplacestore.com/ama-wm-bi-2428-vlr-bg.html,https://www.efireplacestore.com/images/amantii-24-inch-zero-clearance-electric-fireplace-with-black-glass-surround-and-log-set-65_189848.webp,/products-upgraded/electric-fireplaces/ama-wm-bi-2428-vlr-bg.webp,19736,a08fa4aa26de630326ed68b44b8c58fdb1c0951a
AMA-WM-FML-26-3223-STL,Amantii,electric-fireplaces-scraped.json,Amantii 26 Inch Wall or Flush Mount Smart Electric Fireplace with Steel Surround,https://www.efireplacestore.com/ama-wm-fml-26-3223-stl.html,https://www.efireplacestore.com/images/amantii-26-inch-fire-ice-electric-fireplace-with-black-steel-surround-and-log-set-59_177621.webp,/products-upgraded/electric-fireplaces/ama-wm-fml-26-3223-stl.webp,18210,a7f21b00d6e33a0b8c4420e831ef9c0ba477a5d9
DIM-500002608,Dimplex,electric-fireplaces-scraped.json,Dimplex 74 Inch Ignite Evolve Built-In Linear Electric Fireplace,https://www.efireplacestore.com/dim-500002608.html,https://www.efireplacestore.com/images/dimplex-100-inch-ignite-evolve-built-in-linear-electric-fireplace-1_437671.webp,/products-upgraded/electric-fireplaces/dim-500002608.webp,10272,a12438c412709fe23bf2545483b6f9e7444cb427
REM-CLASSIC-SLIM-26,Remii,electric-fireplaces-scraped.json,Remii Classic Slim 26 Smart Electric Fireplace,https://www.efireplacestore.com/rem-classic-slim-26.html,https://www.efireplacestore.com/images/mg_7704-scaled-1-1722609531_3338_591843.webp,/products-upgraded/electric-fireplaces/rem-classic-slim-26.webp,21742,c925629c96ec7d7157e7da2ae2b2a4d5d65fdd5f
